State,Year,Quarter,Transaction_Type,Transaction_Count,Transaction_Amount
Meghalaya,2022,2,Utility,614032,257245439.8966221
Meghalaya,2022,3,P2P,1472843,5821645483.777059
Meghalaya,2022,3,Retail,1033414,1081784741.4960868
Meghalaya,2022,3,Utility,718391,303770860.91312903
Meghalaya,2022,4,P2P,1725693,6737687410.397097
Meghalaya,2022,4,Retail,1152974,1224135113.7653086
Meghalaya,2022,4,Utility,747069,318504460.1314995
Meghalaya,2023,1,P2P,2010002,7880656870.175055
Meghalaya,2023,1,Retail,1323801,1428258915.0697465
Meghalaya,2023,1,Utility,837947,363523677.74602914
Meghalaya,2023,2,P2P,2376705,8560145655.490799
Meghalaya,2023,2,Retail,1830555,1710074134.2143784
Meghalaya,2023,2,Utility,896548,410329181.7267857
Meghalaya,2023,3,P2P,2778556,8713516257.079037
Meghalaya,2023,3,Retail,2204934,1897064703.2270484
Meghalaya,2023,3,Utility,944086,424144831.7225916
Meghalaya,2023,4,P2P,3410871,10657081851.146084
Meghalaya,2023,4,Retail,2726364,2366382517.863888
Meghalaya,2023,4,Utility,982808,485608726.111284
Meghalaya,2024,1,P2P,3903641,11758239546.41294
Meghalaya,2024,1,Retail,3259975,2677677229.6181
Meghalaya,2024,1,Utility,1088583,519945918.85952264
Meghalaya,2024,2,P2P,4455087,12290917516.674932
Meghalaya,2024,2,Retail,5343544,3219873152.3995895
Meghalaya,2024,2,Utility,1191791,569130635.507214
Meghalaya,2024,3,P2P,5065670,12137273648.87331
Meghalaya,2024,3,Retail,5773240,3420627762.409601
Meghalaya,2024,3,Utility,1257525,629253067.669606
Meghalaya,2024,4,P2P,6057301,14849873782.763279
Meghalaya,2024,4,Retail,6601880,4001630000.242719
Meghalaya,2024,4,Utility,1333935,685510961.83055
Meghalaya,2025,1,P2P,6637505,16897913341.315205
Meghalaya,2025,1,Retail,7368816,4206551917.9509325
Meghalaya,2025,1,Utility,1560086,778027208.7275578
Meghalaya,2025,2,P2P,6819794,16571760376.625538
Meghalaya,2025,2,Retail,9006438,4574652916.930701
Meghalaya,2025,2,Utility,1478014,767315463.6818974
Meghalaya,2025,3,P2P,7936464,19699380796.48029
Meghalaya,2025,3,Retail,10342245,5065005986.955546
Meghalaya,2025,3,Utility,1597432,867373519.2851715
Meghalaya,2025,4,P2P,8577148,19516396255.299416
Meghalaya,2025,4,Retail,9681598,5472060502.481741
Meghalaya,2025,4,Utility,1578904,918717268.7317226
Meghalaya,2026,1,P2P,9546670,17491107878.29819
Meghalaya,2026,1,Retail,8839945,5031817874.325317
Meghalaya,2026,1,Utility,1539820,918930192.5071406
Meghalaya,2026,2,P2P,9973916,17600789826.168114
Meghalaya,2026,2,Retail,10836114,5720028376.281585
Meghalaya,2026,2,Utility,1590783,1012892306.1801142
Mizoram,2018,1,P2P,7725,48488440.29264373
Mizoram,2018,1,Retail,14367,4283153.309403698
Mizoram,2018,1,Utility,89,389141.85338013317
Mizoram,2018,2,P2P,12760,87181093.61134277
Mizoram,2018,2,Retail,18364,6705674.735994902
Mizoram,2018,2,Utility,436,413408.56396257854
Mizoram,2018,3,P2P,20289,120941485.51230544
Mizoram,2018,3,Retail,24604,8046159.739809571
Mizoram,2018,3,Utility,721,726976.8776386558
Mizoram,2018,4,P2P,28968,199510520.21313795
Mizoram,2018,4,Retail,36184,13169595.907770034
Mizoram,2018,4,Utility,1082,1159555.4027683036
Mizoram,2019,1,P2P,40318,240599158.37244833
Mizoram,2019,1,Retail,43515,15014192.833051061
Mizoram,2019,1,Utility,1386,1348172.014540596
Mizoram,2019,2,P2P,46960,303284651.5028503
Mizoram,2019,2,Retail,52540,16879044.637310557
Mizoram,2019,2,Utility,1458,1735694.3712748238
Mizoram,2019,3,P2P,52804,332143019.0311679
Mizoram,2019,3,Retail,55585,19901394.27405142
Mizoram,2019,3,Utility,5758,4685875.009024959
Mizoram,2019,4,Utility,18015,9167784.323894873
Mizoram,2019,4,P2P,69162,432645059.039711
Mizoram,2019,4,Retail,57139,21678731.33149251
Mizoram,2020,1,P2P,73986,470480151.8791255
Mizoram,2020,1,Retail,72242,27296492.817249823
Mizoram,2020,1,Utility,33309,14247150.17517097
Mizoram,2020,2,P2P,75529,516948427.7296549
Mizoram,2020,2,Retail,94994,41003209.904276505
Mizoram,2020,2,Utility,56635,19734439.27351783
Mizoram,2020,3,P2P,113045,734086046.8385271
Mizoram,2020,3,Retail,109236,60278140.503065586
Mizoram,2020,3,Utility,60332,22757201.98312122
Mizoram,2020,4,P2P,155391,984078179.4839346
Mizoram,2020,4,Retail,116071,83175760.19449408
Mizoram,2020,4,Utility,81393,28967500.597702947
Mizoram,2021,1,P2P,177585,1126181805.3477497
Mizoram,2021,1,Retail,67889,94306301.36778334
Mizoram,2021,1,Utility,138912,45156594.70930672
Mizoram,2021,2,Utility,196749,61992260.00667463
Mizoram,2021,2,P2P,198301,1145204685.484063
Mizoram,2021,2,Retail,74439,86202033.23183131
Mizoram,2021,3,P2P,249407,1454512260.9384155
Mizoram,2021,3,Retail,93972,136833078.2016335
Mizoram,2021,3,Utility,212555,75404826.72308266
Mizoram,2021,4,Utility,191265,67804964.34750739
Mizoram,2021,4,P2P,266273,1538159040.6922216
Mizoram,2021,4,Retail,107464,156814934.58019108
Mizoram,2022,1,P2P,333816,1888784790.8594036
Mizoram,2022,1,Retail,134652,196505652.84440064
Mizoram,2022,1,Utility,208246,78133773.31305079
Mizoram,2022,2,P2P,367719,1937928992.6732783
Mizoram,2022,2,Retail,166864,216398497.45157993
Mizoram,2022,2,Utility,201375,72915540.12865853
Mizoram,2022,3,P2P,441599,2068283032.7431428
Mizoram,2022,3,Retail,209057,268363777.42280486
Mizoram,2022,3,Utility,222267,84711348.73295793
Mizoram,2022,4,P2P,527741,2377109598.637416
Mizoram,2022,4,Retail,261186,315273309.38253266
Mizoram,2022,4,Utility,229803,85921984.22921452
Mizoram,2023,1,P2P,601454,2600416854.607725
Mizoram,2023,1,Retail,276865,334936970.69513154
Mizoram,2023,1,Utility,238353,91869246.69282472
Mizoram,2023,2,Utility,248570,101246705.38631012
Mizoram,2023,2,P2P,679572,2750916018.3824115
Mizoram,2023,2,Retail,358005,411689613.4282782
Mizoram,2023,3,P2P,734614,2651960620.5435658
Mizoram,2023,3,Retail,389679,412628975.4616865
Mizoram,2023,3,Utility,246931,102465804.83132756
Mizoram,2023,4,Utility,245116,118425713.83987689
Mizoram,2023,4,P2P,819882,2982371531.823569
Mizoram,2023,4,Retail,511251,520822126.46229553
Mizoram,2024,1,P2P,860994,2992729023.4134765
Mizoram,2024,1,Retail,577796,585322500.8287079
Mizoram,2024,1,Utility,250134,123384907.30402876
Mizoram,2024,2,Utility,257673,127094153.85431543
Mizoram,2024,2,P2P,960517,3050119794.6886435
Mizoram,2024,2,Retail,854085,693137906.4715497
Mizoram,2024,3,P2P,1088181,3030377385.2993145
Mizoram,2024,3,Retail,1032373,775202819.0671247
Mizoram,2024,3,Utility,274563,136717011.56319147
Mizoram,2024,4,Utility,276280,147202609.92831182
Mizoram,2024,4,P2P,1215748,3438078721.1967916
Mizoram,2024,4,Retail,1194828,884850910.723885
Mizoram,2025,1,P2P,1412817,3825323943.4428954
Mizoram,2025,1,Retail,1464155,995290330.8115951
Mizoram,2025,1,Utility,337939,167965583.24225402
Mizoram,2025,2,P2P,1393032,3603066855.4076424
Mizoram,2025,2,Retail,1693554,1009081782.3358778
Mizoram,2025,2,Utility,312219,166967572.54086813
Mizoram,2025,3,P2P,1589619,3785730524.3980246
Mizoram,2025,3,Retail,2025992,1132357213.5234075
Mizoram,2025,3,Utility,336226,183868217.2445462
Mizoram,2025,4,P2P,1786077,4231602723.570233
Mizoram,2025,4,Retail,1979390,1186003064.8173327
Mizoram,2025,4,Utility,337628,191033326.58342803
Mizoram,2026,1,P2P,1855867,4468165029.453964
Mizoram,2026,1,Retail,1959194,1189089396.2844965
Mizoram,2026,1,Utility,336079,190287749.36049807
Mizoram,2026,2,Utility,331711,197070347.22302598
Mizoram,2026,2,P2P,2067137,4658296203.56402
Mizoram,2026,2,Retail,2231778,1222652962.4773166
Nagaland,2018,1,Retail,39386,10178403.537566686
Nagaland,2018,1,Utility,219,382149.54974328587
Nagaland,2018,1,P2P,12854,82485259.09994261
Nagaland,2018,2,Retail,58079,16019195.634718135
Nagaland,2018,2,Utility,1114,1262476.8263557907
Nagaland,2018,2,P2P,23666,171002581.8978169
Nagaland,2018,3,P2P,38744,266749464.32575738
Nagaland,2018,3,Retail,77504,20911457.546441738
Nagaland,2018,3,Utility,1708,1792017.565813507
Nagaland,2018,4,P2P,61529,423053785.8213866
Nagaland,2018,4,Retail,109267,33071593.593479432
Nagaland,2018,4,Utility,2530,3453376.445598578
Nagaland,2019,1,Retail,124651,35230243.153764315
Nagaland,2019,1,Utility,3755,4445066.061310744
Nagaland,2019,1,P2P,85647,512898409.97227
Nagaland,2019,2,Retail,156958,40988027.58409222
Nagaland,2019,2,Utility,3776,5619375.060091958
Nagaland,2019,2,P2P,108986,678250200.2859279
Nagaland,2019,3,P2P,134567,826933054.3337904
Nagaland,2019,3,Retail,167265,48424141.852231994
Nagaland,2019,3,Utility,16442,10506712.093741795
Nagaland,2019,4,P2P,171822,1060562850.890923
Nagaland,2019,4,Retail,163700,49991990.98490614
Nagaland,2019,4,Utility,51480,19336165.2667893
Nagaland,2020,1,P2P,183413,1128741922.8568952
Nagaland,2020,1,Retail,184484,58830166.40398526
Nagaland,2020,1,Utility,89888,29068630.11243943
Nagaland,2020,2,Retail,239041,87576608.91943148
Nagaland,2020,2,Utility,154857,44870730.33083517
Nagaland,2020,2,P2P,219693,1361724630.978139
Nagaland,2020,3,P2P,326189,1903330706.505572
Nagaland,2020,3,Retail,292460,122170532.47867821
Nagaland,2020,3,Utility,148565,46478847.12253803
Nagaland,2020,4,P2P,396507,2544928210.177186
Nagaland,2020,4,Retail,266738,163319014.09858343
Nagaland,2020,4,Utility,188444,58586947.51759419
Nagaland,2021,1,Retail,127106,152486789.29349574
Nagaland,2021,1,Utility,330764,87322624.4049599
Nagaland,2021,1,P2P,419883,2666974270.307148
Nagaland,2021,2,P2P,512516,2896219605.383726
Nagaland,2021,2,Retail,130032,182296535.77460402
Nagaland,2021,2,Utility,464803,116956974.95370084
Nagaland,2021,3,P2P,649798,3647808804.9548798
Nagaland,2021,3,Retail,183947,308301964.7790236
Nagaland,2021,3,Utility,482981,135381184.59693465
Nagaland,2021,4,P2P,692273,3890645781.267926
Nagaland,2021,4,Retail,222754,366585708.38656694
Nagaland,2021,4,Utility,454766,139779578.0089162
Nagaland,2022,1,P2P,877525,4616885060.43807
Nagaland,2022,1,Retail,323423,490976996.27945244
Nagaland,2022,1,Utility,508927,168211822.76599523
Nagaland,2022,2,Retail,441412,615416044.9864085
Nagaland,2022,2,Utility,514039,169551198.50941712
Nagaland,2022,2,P2P,1018561,5124751558.938251
Nagaland,2022,3,P2P,1260750,5782023747.036064
Nagaland,2022,3,Retail,562207,807657649.1448228
Nagaland,2022,3,Utility,574188,189286764.46767157
Nagaland,2022,4,P2P,1392790,6309843024.202513
Nagaland,2022,4,Retail,603869,939998071.3647513
Nagaland,2022,4,Utility,583848,191770603.22398105
Nagaland,2023,1,Retail,680677,1013112657.0568291
Nagaland,2023,1,Utility,613668,208388237.92535448
Nagaland,2023,1,P2P,1539803,6829367465.074572
Nagaland,2023,2,P2P,1655450,6923813124.14897
Nagaland,2023,2,Retail,838501,1130915070.9166203
Nagaland,2023,2,Utility,597510,208737433.2055562
Nagaland,2023,3,P2P,1932631,7327696314.065245
Nagaland,2023,3,Retail,1024556,1305773190.7932048
Nagaland,2023,3,Utility,624443,225208472.77172726
Nagaland,2023,4,P2P,2151924,8082772691.70899
Nagaland,2023,4,Retail,1196265,1577850739.2436297
Nagaland,2023,4,Utility,605199,244731900.5290592
Nagaland,2024,1,Retail,1475125,1772091059.8318892
Nagaland,2024,1,Utility,640783,268743212.2585739
Nagaland,2024,1,P2P,2296558,8200900403.010618
Nagaland,2024,2,P2P,2698781,8906489767.694902
Nagaland,2024,2,Retail,2514000,2051140113.025539
Nagaland,2024,2,Utility,684389,294420278.4214099
Nagaland,2024,3,P2P,3223455,9584925158.74841
Nagaland,2024,3,Retail,3141143,2366986266.435226
Nagaland,2024,3,Utility,763284,350834911.6409408
Nagaland,2024,4,P2P,3646828,10824961105.177265
Nagaland,2024,4,Retail,3534185,2750081805.421515
Nagaland,2024,4,Utility,771268,377725923.0781062
Nagaland,2025,1,P2P,3745885,10689871548.450308
Nagaland,2025,1,Retail,3803438,2752775249.0149026
Nagaland,2025,1,Utility,868332,412283262.82565784
Nagaland,2025,2,Retail,4724132,2986105093.0699897
Nagaland,2025,2,Utility,835279,414303126.94403666
Nagaland,2025,2,P2P,3898002,10624388118.637703
Nagaland,2025,3,P2P,4458684,11250970512.304928
Nagaland,2025,3,Retail,5833318,3471235664.773766
Nagaland,2025,3,Utility,888870,473672427.2265897
Nagaland,2025,4,P2P,4922948,12239234944.06419
Nagaland,2025,4,Retail,5394902,3682160697.9884105
Nagaland,2025,4,Utility,854785,510966292.4359516
Nagaland,2026,1,P2P,5009814,12026866900.139084
Nagaland,2026,1,Retail,5145327,3467205124.354126
Nagaland,2026,1,Utility,874824,520323809.6582818
Nagaland,2026,2,P2P,5388614,12075582731.657005
Nagaland,2026,2,Retail,6083226,3742442924.3336344
Nagaland,2026,2,Utility,886486,553278648.89936
Odisha,2018,1,P2P,2693875,4807435386.038871
Odisha,2018,1,Retail,4336997,674713932.3801123
Odisha,2018,1,Utility,18114,50023537.90059741
Odisha,2018,2,P2P,4606791,8904859883.15007
Odisha,2018,2,Retail,4832463,893063866.2923915
Odisha,2018,2,Utility,108033,117865103.93229684
Odisha,2018,3,P2P,27474197,25228495728.41177
Odisha,2018,3,Retail,6109834,1042490428.6347709
Odisha,2018,3,Utility,189115,168188668.00785664
Odisha,2018,4,P2P,13840684,24787407606.22042
Odisha,2018,4,Retail,9660259,1617441474.9189034
Odisha,2018,4,Utility,229303,239957651.11520243
Odisha,2019,1,P2P,25934247,36014216912.06064
Odisha,2019,1,Retail,10887807,1962617785.0903811
Odisha,2019,1,Utility,371706,366398363.35934585
Odisha,2019,2,P2P,16396541,41313171764.2829
Odisha,2019,2,Retail,13345566,2948612870.766871
Odisha,2019,2,Utility,346179,471191509.51479137
Odisha,2019,3,P2P,18424210,51255271097.4825
Odisha,2019,3,Retail,21330371,4824234496.770006
Odisha,2019,3,Utility,1046265,908570409.4820487
Odisha,2019,4,P2P,43533987,73522526520.33868
Odisha,2019,4,Retail,19167186,5385364855.683814
Odisha,2019,4,Utility,2978391,1492485888.436336
Odisha,2020,1,P2P,27380806,83584667637.47638
Odisha,2020,1,Retail,21880811,7100615104.351967
Odisha,2020,1,Utility,5159960,2157898882.16122
Odisha,2020,2,P2P,24255361,80104239269.13107
Odisha,2020,2,Retail,18242091,8126182654.367682
Odisha,2020,2,Utility,7894700,2656533465.820876
Odisha,2020,3,P2P,35509492,111371637720.38235
Odisha,2020,3,Retail,25581574,12560380821.49289
Odisha,2020,3,Utility,7947529,3571869929.4243064
Odisha,2020,4,P2P,48735138,156954030873.23297
Odisha,2020,4,Retail,36795800,20944021091.22735
Odisha,2020,4,Utility,9342253,4857748376.547694
Odisha,2021,1,P2P,56168577,187708288055.39026
Odisha,2021,1,Retail,39886914,25681109207.23903
Odisha,2021,1,Utility,19039161,7352734168.051901
Odisha,2021,2,P2P,70199957,219493148161.3064
Odisha,2021,2,Retail,39885033,29310137354.91032
Odisha,2021,2,Utility,28140708,10251731077.385502
Odisha,2021,3,P2P,88531048,260454277901.22424
Odisha,2021,3,Retail,65021952,43301175565.71216
Odisha,2021,3,Utility,29812656,11494806875.724377
Odisha,2021,4,P2P,97365421,281923348261.47235
Odisha,2021,4,Retail,89306095,55823392363.745895
Odisha,2021,4,Utility,25597121,12214070706.48465
Odisha,2022,1,P2P,121543612,373711384373.13306
Odisha,2022,1,Retail,119389372,73335535217.65193
Odisha,2022,1,Utility,27978744,14555576303.93759
Odisha,2022,2,P2P,138799315,419515470331.66486
Odisha,2022,2,Retail,150198940,89425917193.49442
Odisha,2022,2,Utility,33379972,16935819708.142715
Odisha,2022,3,P2P,159103433,440884884500.0968
Odisha,2022,3,Retail,183017599,98433758514.76802
Odisha,2022,3,Utility,38473266,20511679266.979973
Odisha,2022,4,P2P,178318278,496591689166.7147
Odisha,2022,4,Retail,208414479,113206716437.40887
Odisha,2022,4,Utility,39048175,22525091272.11854
Odisha,2023,1,P2P,198718809,596510832737.4746
Odisha,2023,1,Retail,237800370,130926604514.60837
Odisha,2023,1,Utility,43529534,25919453282.084682
Odisha,2023,2,P2P,217465779,625857814861.2112
Odisha,2023,2,Retail,275129628,142485607764.44983
Odisha,2023,2,Utility,47971872,30269897684.891853
Odisha,2023,3,P2P,239483197,652214311523.2201
Odisha,2023,3,Retail,331120980,155535188932.00122
Odisha,2023,3,Utility,50250704,32650443925.725693
Odisha,2023,4,P2P,283368515,754811021081.9106
Odisha,2023,4,Retail,394216870,188103277364.12012
Odisha,2023,4,Utility,52426671,38707528934.3015
Odisha,2024,1,P2P,328186502,891445787060.0173
Odisha,2024,1,Retail,472041275,222137738306.10272
Odisha,2024,1,Utility,62179031,43664228167.748795
Odisha,2024,2,P2P,342454314,882530469971.0554
Odisha,2024,2,Retail,533463941,233107332106.85532
Odisha,2024,2,Utility,65817736,47904145443.569214
Odisha,2024,3,P2P,372510527,884778662660.9912
Odisha,2024,3,Retail,583139376,238230848839.66156
Odisha,2024,3,Utility,67338953,52743633110.20625
Odisha,2024,4,P2P,418474939,979036059417.1326
Odisha,2024,4,Retail,653769361,268173406944.9519
Odisha,2024,4,Utility,69451360,56902944771.99506
Odisha,2025,1,P2P,427880801,1074229348916.4417
Odisha,2025,1,Retail,672598864,279609143532.8333
Odisha,2025,1,Utility,73948513,60816787414.02794
Odisha,2025,2,P2P,429202554,1027772682736.2637
Odisha,2025,2,Retail,746112659,292375269885.6208
Odisha,2025,2,Utility,78154888,63139569101.06984
Odisha,2025,3,P2P,451228084,1018022829291.4746
Odisha,2025,3,Retail,785652801,301139429574.03424
Odisha,2025,3,Utility,77391433,68416619679.11077
Odisha,2025,4,P2P,486153705,1084708509012.4039
Odisha,2025,4,Retail,841861625,330347847409.9001
Odisha,2025,4,Utility,77443479,73702587719.68532
Odisha,2026,1,P2P,516558572,1248349914340.5762
Odisha,2026,1,Retail,889549627,367241083518.346
Odisha,2026,1,Utility,81743696,81908513746.30563
Odisha,2026,2,P2P,507336215,1199263266291.0273
Odisha,2026,2,Retail,932756499,382712112055.28827
Odisha,2026,2,Utility,83037296,84336761052.10901
Puducherry,2018,1,P2P,40064,149578713.01058304
Puducherry,2018,1,Retail,65486,14697861.41215079
Puducherry,2018,1,Utility,662,3296881.651806837
Puducherry,2018,2,P2P,56575,262828014.62284374
Puducherry,2018,2,Retail,68910,17852080.19109414
Puducherry,2018,2,Utility,2836,6637376.7644544495
Puducherry,2018,3,P2P,97296,379469455.2295567
Puducherry,2018,3,Retail,84545,23458146.165261094
Puducherry,2018,3,Utility,5028,13022061.055663262
Puducherry,2018,4,P2P,175338,576961092.4728422
Puducherry,2018,4,Retail,135865,37222365.77566674
Puducherry,2018,4,Utility,6133,15399726.421768483
Puducherry,2019,1,P2P,308499,820907354.1830873
Puducherry,2019,1,Retail,180367,50303657.624347456
Puducherry,2019,1,Utility,8863,19329055.705402263
Puducherry,2019,2,P2P,322762,1051273526.2156317
Puducherry,2019,2,Retail,246183,80516539.619268
Puducherry,2019,2,Utility,10136,24678361.566988483
Puducherry,2019,3,P2P,404050,1302263144.447332
Puducherry,2019,3,Retail,338785,117091229.7793644
Puducherry,2019,3,Utility,22196,42769988.60986286
Puducherry,2019,4,P2P,586080,1735546780.3424895
Puducherry,2019,4,Retail,451087,161555946.02155006
Puducherry,2019,4,Utility,55159,66074325.02479163
Puducherry,2020,1,P2P,637583,1983097587.7566283
Puducherry,2020,1,Retail,580921,224150931.0200153
Puducherry,2020,1,Utility,100933,92970644.26663539
Puducherry,2020,2,P2P,444724,1539661342.6903143
Puducherry,2020,2,Retail,455143,194410162.36873662
Puducherry,2020,2,Utility,140895,93353672.43521897
Puducherry,2020,3,P2P,679376,2419877670.6768956
Puducherry,2020,3,Retail,727619,342334958.0094306
Puducherry,2020,3,Utility,138596,122136623.18805674
Puducherry,2020,4,P2P,1047351,3520787112.825138
Puducherry,2020,4,Retail,1272494,643270629.7500182
Puducherry,2020,4,Utility,214590,192992619.3767537
Puducherry,2021,1,P2P,1252418,4218726522.849001
Puducherry,2021,1,Retail,1443581,837347113.3650453
Puducherry,2021,1,Utility,432222,260419714.02643153
Puducherry,2021,2,P2P,1279040,4241139392.7197776
Puducherry,2021,2,Retail,1385293,847992473.3552082
Puducherry,2021,2,Utility,571970,302974556.78646296
Puducherry,2021,3,P2P,1758454,5742892872.196791
Puducherry,2021,3,Retail,2208281,1336439879.338818
Puducherry,2021,3,Utility,623569,389527496.1403734
Puducherry,2021,4,P2P,1825625,5826176114.971703
Puducherry,2021,4,Retail,2550628,1500367793.0155149
Puducherry,2021,4,Utility,556670,392852516.9078938
Puducherry,2022,1,P2P,2317321,7488256038.880136
Puducherry,2022,1,Retail,3461076,1940435703.1345477
Puducherry,2022,1,Utility,576190,448427440.37967974
Puducherry,2022,2,P2P,2582879,8382844893.912123
Puducherry,2022,2,Retail,4265431,2392521201.4635077
Puducherry,2022,2,Utility,641663,520297288.3550544
Puducherry,2022,3,P2P,2958867,9355602295.083015
Puducherry,2022,3,Retail,5157180,2863812540.676669
Puducherry,2022,3,Utility,732350,614727009.2108144
Puducherry,2022,4,P2P,3142120,9760095859.803207
