State,Year,Quarter,Entity_Type,Entity_Name,Transaction_Count,Transaction_Amount
Haryana,2019,2,Districts,karnal district,730110,1833719931.3234417
Haryana,2019,2,Districts,jhajjar district,729119,1631422687.835774
Haryana,2019,2,Districts,rohtak district,650329,1704374556.6222053
Haryana,2019,3,Districts,gurugram district,14940873,19469896415.576202
Haryana,2019,3,Districts,faridabad district,5996484,7790870415.787579
Haryana,2019,3,Districts,rewari district,1551301,2810329332.045499
Haryana,2019,3,Districts,palwal district,1333771,2288845262.0976305
Haryana,2019,3,Districts,hisar district,1282180,3311193979.32122
Haryana,2019,3,Districts,sonipat district,1090956,2513171438.1153145
Haryana,2019,3,Districts,panipat district,914933,2083561853.73105
Haryana,2019,3,Districts,karnal district,912720,2208190827.3338995
Haryana,2019,3,Districts,jhajjar district,883640,2021087242.5770683
Haryana,2019,3,Districts,nuh district,794852,2078304423.1101966
Haryana,2019,4,Districts,gurugram district,18740787,24597766967.085987
Haryana,2019,4,Districts,faridabad district,6758819,10288038910.741909
Haryana,2019,4,Districts,rewari district,1936527,3835755768.0603933
Haryana,2019,4,Districts,palwal district,1586497,3179222455.631379
Haryana,2019,4,Districts,hisar district,1584093,4287916348.589284
Haryana,2019,4,Districts,sonipat district,1380002,3278409538.6969576
Haryana,2019,4,Districts,karnal district,1168021,2918058428.361187
Haryana,2019,4,Districts,jhajjar district,1141833,2657172039.529061
Haryana,2019,4,Districts,panipat district,1126834,2797913397.074647
Haryana,2019,4,Districts,nuh district,1090534,3160501104.289717
Haryana,2020,1,Districts,gurugram district,20940234,27399162840.876953
Haryana,2020,1,Districts,faridabad district,7540950,11949729053.407219
Haryana,2020,1,Districts,rewari district,2266925,4383587969.352546
Haryana,2020,1,Districts,palwal district,1999613,4075219121.9373956
Haryana,2020,1,Districts,hisar district,1836395,4826344879.261857
Haryana,2020,1,Districts,sonipat district,1632817,3762053695.9997373
Haryana,2020,1,Districts,nuh district,1625407,4449379978.519649
Haryana,2020,1,Districts,karnal district,1347208,3277307997.6979127
Haryana,2020,1,Districts,jhajjar district,1310848,3008766842.663173
Haryana,2020,1,Districts,panipat district,1306193,3128618712.6572046
Haryana,2020,2,Districts,gurugram district,13587451,17939047459.728962
Haryana,2020,2,Districts,faridabad district,7098169,10494323961.824917
Haryana,2020,2,Districts,palwal district,2553974,4871704289.465697
Haryana,2020,2,Districts,rewari district,2517351,4716942689.566328
Haryana,2020,2,Districts,nuh district,2026132,4948398389.641778
Haryana,2020,2,Districts,hisar district,1996616,5330497619.4191675
Haryana,2020,2,Districts,sonipat district,1740131,3962080123.378841
Haryana,2020,2,Districts,jhajjar district,1501930,3411399583.7756643
Haryana,2020,2,Districts,mahendragarh district,1446228,3348522605.150732
Haryana,2020,2,Districts,karnal district,1418966,3396985335.045585
Haryana,2020,3,Districts,gurugram district,22198085,29466221744.485134
Haryana,2020,3,Districts,faridabad district,10475758,16657315079.201624
Haryana,2020,3,Districts,rewari district,3924871,7178900116.801689
Haryana,2020,3,Districts,palwal district,3329367,6346606488.014537
Haryana,2020,3,Districts,nuh district,2704081,6849372457.046598
Haryana,2020,3,Districts,hisar district,2663353,7146219619.617222
Haryana,2020,3,Districts,sonipat district,2480502,5775825297.338973
Haryana,2020,3,Districts,jhajjar district,2100935,4855152029.606094
Haryana,2020,3,Districts,panipat district,1879799,4534455606.400633
Haryana,2020,3,Districts,karnal district,1868270,4393228751.242786
Haryana,2020,4,Districts,gurugram district,31802470,40886495664.13843
Haryana,2020,4,Districts,faridabad district,13724798,22512126956.170715
Haryana,2020,4,Districts,rewari district,5133675,9878212674.84019
Haryana,2020,4,Districts,palwal district,4202575,8543584759.927011
Haryana,2020,4,Districts,hisar district,3571838,9839949411.73291
Haryana,2020,4,Districts,nuh district,3465435,8987639160.135859
Haryana,2020,4,Districts,sonipat district,3381856,7967529255.050613
Haryana,2020,4,Districts,jhajjar district,2809124,6569662117.720819
Haryana,2020,4,Districts,panipat district,2501978,6219578778.1418295
Haryana,2020,4,Districts,karnal district,2438932,6011183623.684265
Haryana,2021,1,Districts,gurugram district,38917056,47832629546.53235
Haryana,2021,1,Districts,faridabad district,16017589,25840864992.74089
Haryana,2021,1,Districts,rewari district,5843477,10931860221.502539
Haryana,2021,1,Districts,palwal district,4673622,9180947318.478783
Haryana,2021,1,Districts,nuh district,4296334,11406852646.899176
Haryana,2021,1,Districts,hisar district,3948333,10529797860.339691
Haryana,2021,1,Districts,sonipat district,3538682,8229526922.80978
Haryana,2021,1,Districts,jhajjar district,2962310,6935323551.639549
Haryana,2021,1,Districts,mahendragarh district,2771056,6600515584.661785
Haryana,2021,1,Districts,panipat district,2696157,6585103801.185043
Haryana,2021,2,Districts,gurugram district,40043742,49017379019.39925
Haryana,2021,2,Districts,faridabad district,18280942,29569708320.740257
Haryana,2021,2,Districts,rewari district,7399307,13216242316.904194
Haryana,2021,2,Districts,palwal district,6339763,12547896205.780903
Haryana,2021,2,Districts,nuh district,5541461,13524730778.714428
Haryana,2021,2,Districts,hisar district,5001741,13111692465.413374
Haryana,2021,2,Districts,sonipat district,4746781,10787583932.474617
Haryana,2021,2,Districts,jhajjar district,3948712,8974206310.686436
Haryana,2021,2,Districts,mahendragarh district,3755302,8472590579.053846
Haryana,2021,2,Districts,panipat district,3511597,8116088422.668897
Haryana,2021,3,Districts,gurugram district,58432991,67123207410.967674
Haryana,2021,3,Districts,faridabad district,23955908,36573669188.2345
Haryana,2021,3,Districts,rewari district,9848850,16223147626.531382
Haryana,2021,3,Districts,palwal district,7703236,13392097447.057652
Haryana,2021,3,Districts,nuh district,6887885,14893172016.971867
Haryana,2021,3,Districts,hisar district,6380507,15153245535.225243
Haryana,2021,3,Districts,sonipat district,6184921,12732708193.157665
Haryana,2021,3,Districts,jhajjar district,5122927,10491606413.098206
Haryana,2021,3,Districts,mahendragarh district,4614242,9671975546.369963
Haryana,2021,3,Districts,panipat district,4475791,9719221703.962095
Haryana,2021,4,Districts,gurugram district,59811966,71615315794.9227
Haryana,2021,4,Districts,faridabad district,24694628,39345492500.29198
Haryana,2021,4,Districts,rewari district,9927363,17737619073.495514
Haryana,2021,4,Districts,palwal district,8343137,15447998215.931633
Haryana,2021,4,Districts,nuh district,8198030,17152560706.647535
Haryana,2021,4,Districts,hisar district,6584913,17006644866.778547
Haryana,2021,4,Districts,sonipat district,6546900,14188727025.505909
Haryana,2021,4,Districts,jhajjar district,5527735,11879028815.536354
Haryana,2021,4,Districts,mahendragarh district,4893450,11286281471.242723
Haryana,2021,4,Districts,panipat district,4752168,11025184081.817896
Haryana,2022,1,Districts,gurugram district,75571738,89609189768.36711
Haryana,2022,1,Districts,faridabad district,31375547,49318747266.80234
Haryana,2022,1,Districts,rewari district,12439223,21562836630.06473
Haryana,2022,1,Districts,nuh district,11735596,22924410574.735725
Haryana,2022,1,Districts,palwal district,10719977,19021327056.001953
Haryana,2022,1,Districts,sonipat district,8557823,17707670223.979637
Haryana,2022,1,Districts,hisar district,8457689,20973228187.226154
Haryana,2022,1,Districts,jhajjar district,7000540,14562096836.7005
Haryana,2022,1,Districts,panipat district,6205417,13462241316.593369
Haryana,2022,1,Districts,mahendragarh district,6125761,13417603354.38748
Haryana,2022,2,Districts,gurugram district,96659582,107447013433.83125
Haryana,2022,2,Districts,faridabad district,37141538,55981542597.72369
Haryana,2022,2,Districts,rewari district,15067053,24662074926.63762
Haryana,2022,2,Districts,nuh district,14234134,26447660975.70492
Haryana,2022,2,Districts,palwal district,12553512,21606373407.789757
Haryana,2022,2,Districts,sonipat district,10603706,20786383572.071297
Haryana,2022,2,Districts,hisar district,10292122,24069212208.424408
Haryana,2022,2,Districts,jhajjar district,8535331,17019064737.701094
Haryana,2022,2,Districts,panipat district,7504242,15392384102.194195
Haryana,2022,2,Districts,mahendragarh district,7354471,15212673838.29391
Haryana,2022,3,Districts,gurugram district,118654957,126234489152.19356
Haryana,2022,3,Districts,faridabad district,44016192,63077893375.743385
Haryana,2022,3,Districts,rewari district,17502905,27212159008.936172
Haryana,2022,3,Districts,nuh district,16900693,28360985303.28187
Haryana,2022,3,Districts,palwal district,14868025,23308927970.570858
Haryana,2022,3,Districts,sonipat district,12690582,23127214473.58548
Haryana,2022,3,Districts,hisar district,12282213,26805887345.0806
Haryana,2022,3,Districts,jhajjar district,10117983,18650020064.590374
Haryana,2022,3,Districts,panipat district,9193210,17752666189.335392
Haryana,2022,3,Districts,mahendragarh district,8513877,16392054039.06318
Haryana,2022,4,Districts,gurugram district,125058583,135336996848.11598
Haryana,2022,4,Districts,faridabad district,47463607,68903864805.5386
Haryana,2022,4,Districts,rewari district,18327317,29832874416.230286
Haryana,2022,4,Districts,nuh district,17039779,29766674264.73148
Haryana,2022,4,Districts,palwal district,15731240,25999806951.213223
Haryana,2022,4,Districts,sonipat district,13912976,26279076153.5182
Haryana,2022,4,Districts,hisar district,12920292,29181322881.872337
Haryana,2022,4,Districts,jhajjar district,11054604,21253905434.820595
Haryana,2022,4,Districts,panipat district,10120831,20458420877.649467
Haryana,2022,4,Districts,mahendragarh district,9218562,18950314510.538162
Haryana,2023,1,Districts,gurugram district,139403695,150445387619.6849
Haryana,2023,1,Districts,faridabad district,53253048,76772890968.65002
Haryana,2023,1,Districts,nuh district,20073277,34285818163.893482
Haryana,2023,1,Districts,rewari district,19766183,31905957388.82073
Haryana,2023,1,Districts,palwal district,17897260,29019794615.599648
Haryana,2023,1,Districts,sonipat district,15340409,28207385556.51562
Haryana,2023,1,Districts,hisar district,13772166,30230561384.455807
Haryana,2023,1,Districts,jhajjar district,12277513,23033212152.098965
Haryana,2023,1,Districts,panipat district,10869949,20875024179.06529
Haryana,2023,1,Districts,mahendragarh district,10026128,20126559413.288258
Haryana,2023,2,Districts,gurugram district,168291173,168841687952.4165
Haryana,2023,2,Districts,faridabad district,62224261,82794402888.41357
Haryana,2023,2,Districts,nuh district,24937489,39276199041.62634
Haryana,2023,2,Districts,rewari district,23865904,35624484417.297165
Haryana,2023,2,Districts,palwal district,21339026,32270784818.707417
Haryana,2023,2,Districts,sonipat district,18825041,31820191619.922337
Haryana,2023,2,Districts,hisar district,16148011,33894623159.254948
Haryana,2023,2,Districts,jhajjar district,14847710,26173983207.01943
Haryana,2023,2,Districts,panipat district,13103199,23084625822.42607
Haryana,2023,2,Districts,mahendragarh district,12205542,22652471646.722984
Haryana,2023,3,Districts,gurugram district,188777546,180743104618.7084
Haryana,2023,3,Districts,faridabad district,66615080,85752923412.81958
Haryana,2023,3,Districts,rewari district,27084537,37469794589.66058
Haryana,2023,3,Districts,palwal district,22239859,31321682310.80904
Haryana,2023,3,Districts,sonipat district,21609119,33471442374.90856
Haryana,2023,3,Districts,nuh district,21529497,32972340975.87086
Haryana,2023,3,Districts,hisar district,18071960,35136305776.73381
Haryana,2023,3,Districts,jhajjar district,16813322,27081907193.836304
Haryana,2023,3,Districts,panipat district,15225101,24765254280.60284
Haryana,2023,3,Districts,rohtak district,13370947,24244846668.384865
Haryana,2023,4,Districts,gurugram district,200848907,198544351294.38162
Haryana,2023,4,Districts,faridabad district,77137216,98692730068.34914
Haryana,2023,4,Districts,rewari district,29652064,43467116010.072525
Haryana,2023,4,Districts,nuh district,29106308,44547690095.65887
Haryana,2023,4,Districts,palwal district,26443502,38130694666.55644
Haryana,2023,4,Districts,sonipat district,24216891,38884183543.23311
Haryana,2023,4,Districts,hisar district,19315921,40605529539.46615
Haryana,2023,4,Districts,jhajjar district,18668059,31867819267.04912
Haryana,2023,4,Districts,panipat district,16968514,28978070571.327366
Haryana,2023,4,Districts,mahendragarh district,14861112,27387921701.670395
Haryana,2024,1,Districts,gurugram district,220727106,211058051549.79068
Haryana,2024,1,Districts,faridabad district,87558652,106115448473.34967
Haryana,2024,1,Districts,nuh district,36760207,51675790895.40708
Haryana,2024,1,Districts,rewari district,32725528,45883401786.177574
Haryana,2024,1,Districts,palwal district,30204613,41374783549.114395
Haryana,2024,1,Districts,sonipat district,27043318,40479097599.030914
Haryana,2024,1,Districts,jhajjar district,20697623,32928161117.6706
Haryana,2024,1,Districts,panipat district,18454256,28794272792.900158
Haryana,2024,1,Districts,hisar district,17827097,37730139243.48408
Haryana,2024,1,Districts,mahendragarh district,16212172,28654453960.402447
Haryana,2024,2,Districts,gurugram district,267688497,233170067494.5125
Haryana,2024,2,Districts,faridabad district,106674254,116100791183.06845
Haryana,2024,2,Districts,nuh district,41986774,53379948140.75127
Haryana,2024,2,Districts,rewari district,39157589,50518881486.930725
Haryana,2024,2,Districts,palwal district,35601152,45477857206.940155
Haryana,2024,2,Districts,sonipat district,33484825,45612791140.95273
Haryana,2024,2,Districts,jhajjar district,25314429,37695285205.50924
Haryana,2024,2,Districts,hisar district,24284027,45672790262.20488
Haryana,2024,2,Districts,panipat district,22309396,30857775530.35268
Haryana,2024,2,Districts,mahendragarh district,19324773,32792169336.31712
Haryana,2024,3,Districts,gurugram district,291889380,250433913366.0627
Haryana,2024,3,Districts,faridabad district,115295902,122154441555.42166
Haryana,2024,3,Districts,rewari district,42168793,51159995852.47649
Haryana,2024,3,Districts,nuh district,41553746,48195107060.77065
Haryana,2024,3,Districts,sonipat district,37494640,47827995047.470856
Haryana,2024,3,Districts,palwal district,37303161,44136389123.96888
Haryana,2024,3,Districts,jhajjar district,27734752,37964555285.46655
Haryana,2024,3,Districts,hisar district,26103422,46308432409.96712
Haryana,2024,3,Districts,panipat district,24965170,32965249339.19691
Haryana,2024,3,Districts,rohtak district,20608606,32908010893.2454
Haryana,2024,4,Districts,gurugram district,301972352,267150873166.76874
Haryana,2024,4,Districts,faridabad district,124621937,135577726780.60587
Haryana,2024,4,Districts,rewari district,44302672,57746192018.52929
Haryana,2024,4,Districts,nuh district,43874202,55498933729.39344
Haryana,2024,4,Districts,sonipat district,40514906,54132145203.30115
Haryana,2024,4,Districts,palwal district,39937654,50776659800.62549
Haryana,2024,4,Districts,jhajjar district,29796785,43320867449.0543
Haryana,2024,4,Districts,hisar district,27582528,52126530219.102844
Haryana,2024,4,Districts,panipat district,27414381,38295120346.9463
Haryana,2024,4,Districts,rohtak district,21843502,36593837580.10562
Haryana,2025,1,Districts,gurugram district,314643963,278599750911.61646
Haryana,2025,1,Districts,faridabad district,127372908,139606173992.83087
